date,sales_clean,onpromotion,oil_price
2015-01-21,2557.0,1,47.85
2015-01-22,2297.0,0,45.93
2015-01-23,2158.0,2,45.26
2015-01-24,2191.0,0,45.10666666666666
2015-01-25,876.0,0,44.95333333333333
2015-01-26,2208.0,1,44.8
2015-01-27,2142.0,1,45.84
2015-01-28,2531.0,0,44.08
2015-01-29,2324.0,5,44.12
2015-01-30,3186.0,5,47.79
2015-01-31,2343.0,3,48.276666666666664
2015-02-01,1140.0,4,48.763333333333335
2015-02-02,3009.0,7,49.25
2015-02-03,2487.0,6,53.04
2015-02-04,2657.0,6,48.45
2015-02-05,1923.0,3,50.48
2015-02-06,2392.0,14,51.66
2015-02-07,2266.0,4,52.10333333333333
2015-02-08,1049.0,0,52.54666666666667
2015-02-09,2328.0,3,52.99
2015-02-10,2382.0,3,50.06
2015-02-11,2447.0,4,48.8
2015-02-12,2193.0,3,51.17
2015-02-13,2353.0,3,52.66
2015-02-14,1642.0,1,52.885
2015-02-15,710.25,2,53.11
2015-02-16,616.0,1,53.335
2015-02-17,597.0,4,53.56
2015-02-18,2491.0,4,52.13
2015-02-19,1815.0,1,51.12
2015-02-20,2563.0,5,49.95
2015-02-21,2467.0,3,49.82
2015-02-22,1076.0,0,49.690000000000005
2015-02-23,2387.0,4,49.56
2015-02-24,2110.0,3,48.48
2015-02-25,2347.0,6,50.25
2015-02-26,1847.0,5,47.65
2015-02-27,2667.0,4,49.84
2015-02-28,2294.0,5,49.75666666666667
2015-03-01,1141.0,7,49.67333333333334
2015-03-02,2328.0,3,49.59
2015-03-03,2404.0,6,50.43
2015-03-04,2486.0,5,51.53
2015-03-05,2092.0,7,50.76
2015-03-06,2235.0,6,49.61
2015-03-07,2707.0,6,49.723333333333336
2015-03-08,981.0,5,49.836666666666666
2015-03-09,3118.0,9,49.95
2015-03-10,2418.0,7,48.42
2015-03-11,2679.0,5,48.06
2015-03-12,1779.0,7,47.12
2015-03-13,2605.0,9,44.88
2015-03-14,2660.0,9,44.56333333333333
2015-03-15,1096.0,8,44.24666666666667
2015-03-16,2328.0,6,43.93
2015-03-17,2207.0,6,43.39
2015-03-18,2369.0,8,44.63
2015-03-19,2264.0,12,44.02
2015-03-20,2978.0,7,46.0
2015-03-21,2563.0,9,46.46666666666667
2015-03-22,1076.0,7,46.93333333333333
2015-03-23,2349.0,8,47.4
2015-03-24,2500.0,14,47.03
2015-03-25,2481.0,9,48.75
2015-03-26,1951.0,4,51.41
2015-03-27,2300.0,5,48.83
2015-03-28,2270.0,5,48.77333333333333
2015-03-29,952.0,7,48.71666666666666
2015-03-30,2163.0,7,48.66
2015-03-31,2436.0,8,47.72
2015-04-01,3048.0,12,50.12
2015-04-02,2558.0,5,49.13
2015-04-03,766.0,3,49.8675
2015-04-04,1879.0,5,50.605000000000004
2015-04-05,881.0,3,51.3425
2015-04-06,2604.0,4,52.08
2015-04-07,2319.0,5,53.95
2015-04-08,2734.0,5,50.44
2015-04-09,1968.0,4,50.79
2015-04-10,2448.0,4,51.63
2015-04-11,2315.0,3,51.73666666666667
2015-04-12,947.0,4,51.843333333333334
2015-04-13,2298.0,5,51.95
2015-04-14,2032.0,5,53.3
2015-04-15,2325.0,4,56.25
2015-04-16,2142.0,3,56.69
2015-04-17,2263.0,7,55.71
2015-04-18,2606.0,8,55.93
2015-04-19,1267.0,6,56.15
2015-04-20,2473.0,6,56.37
2015-04-21,2924.0,8,55.58
2015-04-22,3812.25,7,56.17
2015-04-23,2194.0,11,56.59
2015-04-24,2353.0,15,55.98
2015-04-25,2200.0,13,55.839999999999996
2015-04-26,1047.0,17,55.7
2015-04-27,2381.0,11,55.56
2015-04-28,1918.0,14,57.05
2015-04-29,2115.0,13,58.55
2015-04-30,2233.0,17,59.62
2015-05-01,800.0,7,59.1
2015-05-02,2562.0,9,59.04
2015-05-03,981.0,9,58.980000000000004
2015-05-04,2620.0,10,58.92
2015-05-05,2468.0,13,60.38
2015-05-06,2831.0,20,60.93
2015-05-07,2380.0,7,58.99
2015-05-08,2795.0,9,59.41
2015-05-09,2729.0,7,59.349999999999994
2015-05-10,717.0,5,59.29
2015-05-11,2381.0,15,59.23
2015-05-12,2436.0,8,60.72
2015-05-13,2407.0,10,60.5
2015-05-14,1895.0,7,59.89
2015-05-15,2121.0,3,59.73
2015-05-16,2327.0,13,59.63333333333333
2015-05-17,961.0,3,59.53666666666666
2015-05-18,2178.0,4,59.44
2015-05-19,2449.0,3,57.3
2015-05-20,2866.0,7,58.96
2015-05-21,2305.0,6,60.18
2015-05-22,2328.0,2,58.88
2015-05-23,2234.0,7,58.4825
2015-05-24,1114.0,10,58.085
2015-05-25,2295.0,6,57.6875
2015-05-26,2317.0,2,57.29
2015-05-27,2644.0,16,57.51
2015-05-28,2195.0,3,57.69
2015-05-29,2234.0,7,60.25
2015-05-30,2436.0,5,60.24666666666667
2015-05-31,1093.0,8,60.24333333333333
2015-06-01,2497.0,7,60.24
2015-06-02,2554.0,4,61.3
2015-06-03,3614.0,7,59.67
2015-06-04,2134.0,6,58.0
2015-06-05,2747.0,6,59.11
2015-06-06,2377.0,8,58.79
2015-06-07,832.0,7,58.47
2015-06-08,2476.0,3,58.15
2015-06-09,2166.0,3,60.15
2015-06-10,2718.0,7,61.36
2015-06-11,2073.0,5,60.74
2015-06-12,2315.0,8,59.96
2015-06-13,2341.0,16,59.81666666666667
2015-06-14,1120.0,2,59.67333333333333
2015-06-15,2428.0,9,59.53
2015-06-16,2531.0,10,60.01
2015-06-17,2803.0,12,59.89
2015-06-18,1900.0,14,60.41
2015-06-19,2377.0,10,59.62
2015-06-20,2537.0,13,59.75
2015-06-21,856.0,13,59.879999999999995
2015-06-22,2451.0,7,60.01
2015-06-23,2316.0,10,61.05
2015-06-24,2284.0,18,60.01
2015-06-25,2040.0,7,59.59
2015-06-26,2216.0,8,59.41
2015-06-27,2147.0,7,59.053333333333335
2015-06-28,1169.0,2,58.696666666666665
2015-06-29,2331.0,2,58.34
2015-06-30,2409.0,4,59.48
2015-07-01,2822.0,4,56.94
2015-07-02,2582.0,4,56.93
2015-07-03,3016.0,6,55.817499999999995
2015-07-04,2365.0,6,54.705
2015-07-05,851.0,9,53.5925
2015-07-06,1607.0,4,52.48
2015-07-07,710.25,0,52.33
2015-07-08,2918.0,6,51.61
2015-07-09,2600.0,8,52.76
2015-07-10,2649.0,7,52.74
2015-07-11,2400.0,7,52.556666666666665
2015-07-12,915.0,6,52.373333333333335
2015-07-13,2425.0,8,52.19
2015-07-14,2539.0,11,53.05
2015-07-15,2796.0,10,51.4
2015-07-16,2193.0,7,50.9
2015-07-17,3100.0,8,50.88
2015-07-18,1883.0,7,50.623333333333335
2015-07-19,869.0,3,50.36666666666667
2015-07-20,2534.0,12,50.11
2015-07-21,2073.0,10,50.59
2015-07-22,2370.0,17,49.27
2015-07-23,2117.0,13,48.11
2015-07-24,2316.0,11,47.98
2015-07-25,2066.0,7,47.71
2015-07-26,864.0,8,47.44
2015-07-27,2387.0,12,47.17
2015-07-28,2280.0,15,47.97
2015-07-29,2397.0,12,48.77
2015-07-30,1983.0,11,48.53
2015-07-31,2432.0,15,47.11
2015-08-01,2339.0,6,46.49
2015-08-02,942.0,11,45.87
2015-08-03,2667.0,11,45.25
2015-08-04,3100.0,6,45.75
2015-08-05,2876.0,7,45.13
2015-08-06,2219.0,5,44.69
2015-08-07,2325.0,7,43.87
2015-08-08,1651.0,7,44.22666666666667
2015-08-09,710.25,6,44.58333333333333
2015-08-10,659.0,3,44.94
2015-08-11,2537.0,14,43.11
2015-08-12,2579.0,7,43.22
2015-08-13,1875.0,12,42.27
2015-08-14,3570.0,10,42.45
2015-08-15,3090.0,10,42.27666666666667
2015-08-16,907.0,3,42.10333333333333
2015-08-17,2375.0,7,41.93
2015-08-18,2178.0,5,42.58
2015-08-19,2421.0,8,40.75
2015-08-20,2171.0,10,41.0
2015-08-21,2248.0,10,40.45
2015-08-22,2251.0,13,39.70666666666667
2015-08-23,774.0,8,38.96333333333333
2015-08-24,2244.0,6,38.22
2015-08-25,2233.0,9,39.15
2015-08-26,2643.0,13,38.5
2015-08-27,2067.0,6,42.47
2015-08-28,2313.0,11,45.29
2015-08-29,2418.0,10,46.593333333333334
2015-08-30,869.0,5,47.89666666666667
2015-08-31,2454.0,7,49.2
2015-09-01,2517.0,9,45.38
2015-09-02,3066.0,8,46.3
2015-09-03,2571.0,2,46.75
2015-09-04,2840.0,6,46.02
2015-09-05,2430.0,9,45.995000000000005
2015-09-06,1067.0,1,45.97
2015-09-07,2477.0,6,45.945
2015-09-08,2406.0,7,45.92
2015-09-09,2627.0,4,44.13
2015-09-10,2047.0,8,45.85
2015-09-11,2263.0,10,44.75
2015-09-12,2443.0,2,44.52333333333333
2015-09-13,969.0,2,44.29666666666667
2015-09-14,2349.0,5,44.07
2015-09-15,2305.0,4,44.58
2015-09-16,2644.0,8,47.12
2015-09-17,2140.0,5,46.93
2015-09-18,2537.0,5,44.71
2015-09-19,2360.0,6,45.36333333333334
2015-09-20,997.0,2,46.016666666666666
2015-09-21,2311.0,2,46.67
2015-09-22,2378.0,4,46.17
2015-09-23,2412.0,6,44.53
2015-09-24,2129.0,4,44.94
2015-09-25,2456.0,6,45.55
2015-09-26,2495.0,11,45.166666666666664
2015-09-27,1159.0,4,44.78333333333333
2015-09-28,2189.0,6,44.4
2015-09-29,2271.0,10,45.24
2015-09-30,3529.0,8,45.06
2015-10-01,2715.0,13,44.75
2015-10-02,2848.0,8,45.54
2015-10-03,3093.0,8,45.78666666666667
2015-10-04,1300.0,4,46.03333333333333
2015-10-05,3812.25,13,46.28
2015-10-06,2626.0,10,48.53
2015-10-07,2700.0,10,47.86
2015-10-08,2564.0,10,49.46
2015-10-09,1084.0,4,49.67
2015-10-10,2052.0,6,48.81
2015-10-11,995.0,9,47.95
2015-10-12,2522.0,10,47.09
2015-10-13,2312.0,9,46.7
2015-10-14,2755.0,9,46.63
2015-10-15,2238.0,3,46.38
2015-10-16,3068.0,6,47.3
2015-10-17,2909.0,5,46.836666666666666
2015-10-18,1454.0,4,46.37333333333333
2015-10-19,2755.0,6,45.91
2015-10-20,2481.0,3,45.84
2015-10-21,2464.0,3,45.22
2015-10-22,2154.0,4,44.9
2015-10-23,2785.0,5,43.91
2015-10-24,2296.0,3,43.669999999999995
2015-10-25,1183.0,1,43.43
2015-10-26,2323.0,3,43.19
2015-10-27,2331.0,4,43.21
2015-10-28,3331.0,6,45.93
2015-10-29,2206.0,12,46.02
2015-10-30,2400.0,13,46.6
2015-10-31,2086.0,8,46.44
2015-11-01,710.25,2,46.28
2015-11-02,665.0,3,46.12
2015-11-03,1069.0,4,47.88
2015-11-04,3812.25,9,46.32
2015-11-05,2528.0,14,45.27
2015-11-06,2710.0,24,44.32
2015-11-07,2637.0,13,44.17
2015-11-08,1313.0,7,44.019999999999996
2015-11-09,2493.0,15,43.87
2015-11-10,2287.0,8,44.23
2015-11-11,2643.0,13,42.95
2015-11-12,2374.0,19,41.74
2015-11-13,2452.0,15,40.69
2015-11-14,2481.0,10,41.019999999999996
2015-11-15,1236.0,22,41.35
2015-11-16,2635.0,17,41.68
2015-11-17,2431.0,13,40.73
2015-11-18,2511.0,32,40.75
2015-11-19,2420.0,27,40.55
2015-11-20,2735.0,22,39.39
2015-11-21,2515.0,17,39.35
2015-11-22,1254.0,13,39.31
2015-11-23,2817.0,17,39.27
2015-11-24,2571.0,18,40.89
2015-11-25,2604.0,17,41.22
2015-11-26,2350.0,13,40.894999999999996
2015-11-27,2453.0,18,40.57
2015-11-28,2355.0,6,40.52333333333333
2015-11-29,992.0,8,40.47666666666667
2015-11-30,3066.0,15,40.43
2015-12-01,3569.0,31,40.58
2015-12-02,2968.0,24,39.93
2015-12-03,2825.0,13,41.08
2015-12-04,3268.0,19,40.0
2015-12-05,2519.0,11,39.21333333333333
2015-12-06,1189.0,14,38.42666666666667
2015-12-07,3521.0,17,37.64
2015-12-08,2732.0,12,37.46
2015-12-09,3588.0,21,37.16
2015-12-10,3693.0,5,36.76
2015-12-11,2751.0,9,35.65
2015-12-12,2393.0,26,35.87
2015-12-13,1229.0,7,36.09
2015-12-14,3129.0,10,36.31
2015-12-15,3178.0,8,37.32
2015-12-16,3698.0,13,35.55
2015-12-17,3796.0,14,34.98
2015-12-18,3812.25,11,34.72
2015-12-19,3368.0,4,34.663333333333334
2015-12-20,1673.0,20,34.60666666666666
2015-12-21,3894.0,5,34.55
2015-12-22,3906.0,9,36.12
2015-12-23,4146.0,5,36.76
2015-12-24,3126.0,6,37.62
2015-12-26,1620.0,16,36.989999999999995
2015-12-27,710.25,8,36.675
2015-12-28,1989.0,1,36.36
2015-12-29,1992.0,2,37.88
2015-12-30,2949.0,8,36.59
2015-12-31,2042.0,4,37.13
2016-01-01,0.0,0,37.050000000000004
2016-01-02,2047.0,22,36.97
2016-01-03,1069.0,7,36.89
2016-01-04,3190.0,5,36.81
2016-01-05,2627.0,12,35.97
2016-01-06,3330.0,5,33.97
2016-01-07,2500.0,2,33.29
2016-01-08,2985.0,4,33.2
2016-01-09,2427.0,6,32.60666666666667
2016-01-10,1061.0,16,32.013333333333335
2016-01-11,2474.0,3,31.42
2016-01-12,3035.0,11,30.42
2016-01-13,2617.0,16,30.42
2016-01-14,2403.0,15,31.22
2016-01-15,2291.0,4,29.45
2016-01-16,2599.0,8,29.205
2016-01-17,1291.0,12,28.96
2016-01-18,2659.0,10,28.715
2016-01-19,2294.0,17,28.47
2016-01-20,2720.0,23,26.68
2016-01-21,2053.0,0,29.55
2016-01-22,2780.0,1,32.07
2016-01-23,2390.0,2,31.483333333333334
2016-01-24,950.0,2,30.896666666666665
2016-01-25,2601.0,2,30.31
2016-01-26,2289.0,0,29.54
2016-01-27,2689.0,1,32.32
2016-01-28,2110.0,32,33.21
2016-01-29,2490.0,39,33.66
2016-01-30,2489.0,38,32.98
2016-01-31,1101.0,30,32.3
2016-02-01,2731.0,39,31.62
2016-02-02,2665.0,38,29.9
2016-02-03,3591.0,39,32.29
2016-02-04,2432.0,60,31.63
2016-02-05,2632.0,61,30.86
2016-02-06,2342.0,69,30.476666666666667
2016-02-07,710.25,35,30.093333333333334
2016-02-08,703.0,26,29.71
2016-02-09,956.0,40,27.96
2016-02-10,2778.0,58,27.54
2016-02-11,2452.0,59,26.19
2016-02-12,2790.0,59,29.32
2016-02-13,2557.0,61,29.2525
2016-02-14,1117.0,48,29.185000000000002
2016-02-15,2566.0,62,29.1175
2016-02-16,3345.0,24,29.05
2016-02-17,2891.0,23,30.68
2016-02-18,2394.0,31,30.77
2016-02-19,2860.0,29,29.59
2016-02-20,2747.0,31,30.183333333333334
2016-02-21,1200.0,17,30.776666666666667
2016-02-22,2453.0,20,31.37
2016-02-23,2451.0,18,31.84
2016-02-24,2807.0,35,30.35
2016-02-25,2084.0,4,31.4
2016-02-26,2563.0,11,31.65
2016-02-27,2500.0,12,32.013333333333335
2016-02-28,903.0,7,32.376666666666665
2016-02-29,2448.0,13,32.74
2016-03-01,2808.0,13,34.39
2016-03-02,3137.0,19,34.57
2016-03-03,2303.0,15,34.56
2016-03-04,3587.0,15,35.91
2016-03-05,2878.0,19,36.57333333333333
2016-03-06,1365.0,12,37.236666666666665
2016-03-07,2596.0,15,37.9
2016-03-08,2531.0,0,36.67
2016-03-09,2750.0,19,37.62
2016-03-10,2196.0,13,37.77
2016-03-11,2714.0,19,38.51
2016-03-12,2678.0,18,38.07333333333333
2016-03-13,1134.0,12,37.63666666666667
2016-03-14,2266.0,18,37.2
2016-03-15,2986.0,19,36.32
2016-03-16,3039.0,19,38.43
2016-03-17,2427.0,44,40.17
2016-03-18,2478.0,24,39.47
2016-03-19,2514.0,24,39.61666666666667
2016-03-20,1313.0,16,39.76333333333333
2016-03-21,2456.0,29,39.91
2016-03-22,2356.0,23,41.45
2016-03-23,2774.0,28,38.28
2016-03-24,2941.0,31,38.14
2016-03-25,824.0,19,38.1025
2016-03-26,1748.0,27,38.065
2016-03-27,977.0,19,38.0275
2016-03-28,2309.0,28,37.99
2016-03-29,2698.0,27,36.91
2016-03-30,2632.0,24,36.91
2016-03-31,2407.0,24,36.94
2016-04-01,3554.0,27,35.36
2016-04-02,3028.0,23,35.00666666666667
2016-04-03,1319.0,18,34.65333333333333
2016-04-04,2792.0,26,34.3
2016-04-05,2657.0,20,34.52
2016-04-06,2784.0,28,37.74
2016-04-07,2625.0,49,37.3
2016-04-08,2486.0,67,39.74
2016-04-09,2523.0,51,39.980000000000004
2016-04-10,1179.0,31,40.22
2016-04-11,2578.0,54,40.46
2016-04-12,2406.0,54,42.12
2016-04-13,2821.0,76,41.7
2016-04-14,2236.0,13,41.45
2016-04-15,2621.0,16,40.4
2016-04-16,2439.0,22,40.18
2016-04-17,2649.0,18,39.96
2016-04-18,2714.0,18,39.74
2016-04-19,2779.0,19,40.88
2016-04-20,2844.0,28,42.72
2016-04-21,2909.0,39,43.18
2016-04-22,2974.0,26,42.76
2016-04-23,3039.0,27,42.39666666666667
2016-04-24,1554.0,34,42.03333333333333
2016-04-25,2528.0,30,41.67
2016-04-26,2535.0,33,42.52
2016-04-27,2779.0,45,45.29
2016-04-28,2989.0,63,46.03
2016-04-29,2786.0,57,45.98
2016-04-30,2920.0,69,45.57
2016-05-01,1470.0,44,45.16
2016-05-02,2870.0,41,44.75
2016-05-03,2628.0,53,43.65
2016-05-04,3279.0,63,43.77
2016-05-05,2977.0,59,44.33
2016-05-06,2994.0,52,44.58
2016-05-07,3156.0,54,44.20333333333333
2016-05-08,852.0,36,43.82666666666667
2016-05-09,2969.0,54,43.45
2016-05-10,2279.0,50,44.68
2016-05-11,2897.0,34,46.21
2016-05-12,2423.0,34,46.64
2016-05-13,2783.0,29,46.22
2016-05-14,2713.0,26,46.72
2016-05-15,1183.0,16,47.22
2016-05-16,2893.0,27,47.72
2016-05-17,3123.0,30,48.29
2016-05-18,2898.0,35,48.12
2016-05-19,2249.0,31,48.16
2016-05-20,2523.0,43,47.67
2016-05-21,2700.0,28,47.82
2016-05-22,1221.0,17,47.97
2016-05-23,2415.0,33,48.12
2016-05-24,2293.0,26,48.04
2016-05-25,2501.0,34,49.1
2016-05-26,2592.0,59,49.0
2016-05-27,1153.0,42,49.36
2016-05-28,1895.0,49,49.295
2016-05-29,1008.0,29,49.230000000000004
2016-05-30,2756.0,59,49.165
2016-05-31,3496.0,77,49.1
2016-06-01,3404.0,76,49.07
2016-06-02,2469.0,65,49.14
2016-06-03,3812.25,53,48.69
2016-06-04,2799.0,53,49.03
2016-06-05,1106.0,27,49.37
2016-06-06,2821.0,51,49.71
2016-06-07,2790.0,49,50.37
2016-06-08,3208.0,55,51.23
2016-06-09,2079.0,37,50.52
2016-06-10,2900.0,67,49.09
2016-06-11,2436.0,48,49.02333333333333
2016-06-12,1184.0,30,48.95666666666667
2016-06-13,2374.0,46,48.89
2016-06-14,2301.0,41,48.49
2016-06-15,3015.0,65,47.92
2016-06-16,2370.0,46,46.14
2016-06-17,2624.0,62,48.0
2016-06-18,2823.0,51,48.46666666666667
2016-06-19,1042.0,38,48.93333333333333
2016-06-20,2598.0,49,49.4
2016-06-21,2525.0,53,48.95
2016-06-22,2685.0,67,49.16
2016-06-23,2330.0,47,49.34
2016-06-24,2550.0,53,46.7
2016-06-25,2529.0,52,46.4
2016-06-26,1216.0,40,46.1
2016-06-27,2390.0,47,45.8
2016-06-28,2987.0,42,47.93
2016-06-29,2596.0,45,49.85
2016-06-30,2155.0,49,48.27
2016-07-01,3213.0,45,49.02
2016-07-02,2795.0,38,48.447500000000005
2016-07-03,1263.0,27,47.875
2016-07-04,2946.0,48,47.302499999999995
2016-07-05,2479.0,45,46.73
2016-07-06,3117.0,68,47.37
2016-07-07,2325.0,41,45.22
2016-07-08,2807.0,38,45.37
2016-07-09,2196.0,34,45.156666666666666
2016-07-10,1044.0,28,44.94333333333333
2016-07-11,2373.0,46,44.73
2016-07-12,2254.0,41,46.82
2016-07-13,2955.0,49,44.87
2016-07-14,2379.0,39,45.64
2016-07-15,3094.0,47,45.93
2016-07-16,2712.0,46,45.696666666666665
2016-07-17,1070.0,29,45.46333333333333
2016-07-18,2540.0,35,45.23
2016-07-19,2457.0,39,44.64
2016-07-20,2843.0,52,44.96
2016-07-21,2365.0,40,43.96
2016-07-22,2755.0,41,43.41
2016-07-23,2329.0,35,43.07333333333333
2016-07-24,1150.0,28,42.736666666666665
2016-07-25,2285.0,35,42.4
2016-07-26,2428.0,38,42.16
2016-07-27,2842.0,0,41.9
2016-07-28,2275.0,37,41.13
2016-07-29,2243.0,41,41.54
2016-07-30,2697.0,46,41.04333333333333
2016-07-31,1047.0,27,40.54666666666667
2016-08-01,3121.0,35,40.05
2016-08-02,2577.0,37,39.5
2016-08-03,3139.0,32,40.8
2016-08-04,2435.0,17,41.92
2016-08-05,2845.0,24,41.83
2016-08-06,2304.0,17,42.24
2016-08-07,917.0,18,42.65
2016-08-08,2684.0,20,43.06
2016-08-09,2486.0,27,42.78
2016-08-10,2374.0,22,41.75
2016-08-11,2511.0,20,43.51
2016-08-12,1055.0,17,44.47
2016-08-13,1621.0,18,44.88666666666666
2016-08-14,728.0,14,45.303333333333335
2016-08-15,3181.0,24,45.72
2016-08-16,2436.0,22,46.57
2016-08-17,2422.0,24,46.81
2016-08-18,2201.0,20,48.2
2016-08-19,2538.0,23,48.48
2016-08-20,2308.0,26,47.919999999999995
2016-08-21,969.0,17,47.36
2016-08-22,2360.0,21,46.8
2016-08-23,2545.0,29,47.54
2016-08-24,2886.0,32,46.29
2016-08-25,1999.0,21,46.97
2016-08-26,2419.0,31,47.64
2016-08-27,2141.0,19,47.416666666666664
2016-08-28,1045.0,20,47.193333333333335
2016-08-29,2280.0,27,46.97
2016-08-30,2337.0,28,46.32
2016-08-31,2903.0,32,44.68
2016-09-01,2935.0,22,43.17
2016-09-02,2798.0,18,44.39
2016-09-03,2534.0,21,44.505
2016-09-04,1282.0,7,44.620000000000005
2016-09-05,2432.0,16,44.735
2016-09-06,2943.0,17,44.85
2016-09-07,2646.0,26,45.47
2016-09-08,2380.0,21,47.63
2016-09-09,2604.0,25,45.88
2016-09-10,2370.0,19,46.013333333333335
2016-09-11,1059.0,11,46.14666666666667
2016-09-12,2664.0,18,46.28
2016-09-13,2623.0,0,44.91
2016-09-14,2597.0,23,43.62
2016-09-15,2290.0,28,43.85
2016-09-16,2625.0,28,43.04
2016-09-17,2645.0,27,43.14
2016-09-18,1200.0,16,43.24
2016-09-19,2558.0,25,43.34
2016-09-20,2492.0,28,43.85
2016-09-21,2753.0,25,45.33
2016-09-22,2323.0,20,46.1
2016-09-23,2391.0,28,44.36
2016-09-24,2496.0,24,44.77333333333333
2016-09-25,1030.0,14,45.18666666666667
2016-09-26,2161.0,23,45.6
2016-09-27,2255.0,25,44.65
2016-09-28,2735.0,23,47.07
2016-09-29,2131.0,24,47.72
2016-09-30,2579.0,29,47.72
2016-10-01,3369.0,25,48.08
2016-10-02,1532.0,16,48.44
2016-10-03,2982.0,26,48.8
2016-10-04,2750.0,27,48.67
2016-10-05,3812.25,35,49.75
2016-10-06,2458.0,42,50.44
2016-10-07,2592.0,45,49.76
2016-10-08,2615.0,40,49.76
2016-10-09,1361.0,37,49.76
2016-10-10,2535.0,47,49.76
2016-10-11,2390.0,44,50.72
2016-10-12,2722.0,48,50.14
2016-10-13,2093.0,41,50.47
2016-10-14,2637.0,53,50.35
2016-10-15,2562.0,44,50.223333333333336
2016-10-16,1494.0,35,50.096666666666664
2016-10-17,2605.0,47,49.97
2016-10-18,2443.0,46,50.3
2016-10-19,2788.0,51,51.59
2016-10-20,2445.0,41,50.31
2016-10-21,2438.0,47,50.61
2016-10-22,2755.0,43,50.46666666666667
2016-10-23,1360.0,29,50.32333333333333
2016-10-24,2455.0,41,50.18
2016-10-25,2783.0,37,49.45
2016-10-26,2785.0,97,48.75
2016-10-27,2633.0,69,49.71
2016-10-28,2854.0,73,48.72
2016-10-29,2652.0,75,48.089999999999996
2016-10-30,1364.0,57,47.46
2016-10-31,2332.0,72,46.83
2016-11-01,3812.25,63,46.66
2016-11-02,1074.0,59,45.32
2016-11-03,888.0,48,44.66
2016-11-04,1686.0,71,44.07
2016-11-05,1860.0,63,44.34
2016-11-06,1142.0,57,44.61
2016-11-07,3004.0,71,44.88
2016-11-08,2966.0,73,44.96
2016-11-09,3812.25,94,45.2
2016-11-10,2466.0,83,44.62
2016-11-11,2660.0,83,43.39
2016-11-12,2753.0,75,43.35666666666667
2016-11-13,1353.0,62,43.32333333333333
2016-11-14,3061.0,90,43.29
2016-11-15,2802.0,69,45.86
2016-11-16,2999.0,127,45.56
2016-11-17,2545.0,90,45.37
2016-11-18,2998.0,90,45.69
2016-11-19,2850.0,92,46.28666666666666
2016-11-20,1213.0,71,46.88333333333333
2016-11-21,3097.0,92,47.48
2016-11-22,2690.0,88,48.07
2016-11-23,3054.0,103,46.72
2016-11-24,2410.0,91,46.72
2016-11-25,2652.0,90,46.72
2016-11-26,2550.0,90,46.36666666666667
2016-11-27,1210.0,78,46.01333333333333
2016-11-28,3013.0,88,45.66
2016-11-29,2584.0,85,45.29
2016-11-30,3032.0,92,49.41
2016-12-01,2663.0,108,51.08
2016-12-02,3812.25,101,51.7
2016-12-03,2767.0,91,51.70666666666667
2016-12-04,1581.0,85,51.71333333333333
2016-12-05,2852.0,93,51.72
2016-12-06,1177.0,78,50.95
2016-12-07,3695.0,167,49.85
2016-12-08,3099.0,117,50.84
2016-12-09,3812.25,114,51.51
2016-12-10,2972.0,105,51.92
2016-12-11,1417.0,92,52.33
2016-12-12,2991.0,114,52.74
2016-12-13,3812.25,108,52.99
2016-12-14,3812.25,109,51.01
2016-12-15,3410.0,109,50.9
2016-12-16,3481.0,105,51.93
2016-12-17,3451.0,113,51.99666666666667
2016-12-18,2044.0,104,52.06333333333333
2016-12-19,3812.25,118,52.13
2016-12-20,3812.25,123,52.22
2016-12-21,5162.0,116,51.44
2016-12-22,5055.0,116,51.98
2016-12-23,5386.0,125,52.01
2016-12-24,3609.0,103,52.2125
2016-12-26,904.0,80,52.6175
2016-12-27,3156.0,101,52.82
2016-12-28,2761.0,105,54.01
2016-12-29,2573.0,101,53.8
2016-12-30,3292.0,103,53.75
2016-12-31,2768.0,107,53.4025
2017-01-01,0.0,0,53.055
2017-01-02,1218.0,55,52.707499999999996
2017-01-03,3507.0,78,52.36
2017-01-04,3665.0,109,53.26
2017-01-05,3085.0,49,53.77
2017-01-06,3012.0,62,53.98
2017-01-07,2898.0,49,53.303333333333335
2017-01-08,1426.0,43,52.626666666666665
2017-01-09,2850.0,50,51.95
2017-01-10,2939.0,52,50.82
2017-01-11,3265.0,48,52.19
2017-01-12,2736.0,51,53.01
2017-01-13,3014.0,65,52.36
2017-01-14,2905.0,54,52.3825
2017-01-15,1410.0,50,52.405
2017-01-16,2719.0,49,52.4275
2017-01-17,3812.25,63,52.45
2017-01-18,3068.0,59,51.12
2017-01-19,2395.0,48,51.39
2017-01-20,2523.0,48,52.33
2017-01-21,3212.0,51,52.47666666666667
2017-01-22,1190.0,33,52.623333333333335
2017-01-23,3208.0,49,52.77
2017-01-24,2657.0,56,52.38
2017-01-25,2830.0,56,52.14
2017-01-26,2524.0,23,53.24
2017-01-27,3039.0,31,53.18
2017-01-28,2792.0,29,52.99666666666667
2017-01-29,1354.0,23,52.81333333333333
2017-01-30,2792.0,27,52.63
2017-01-31,2463.0,32,52.75
2017-02-01,3307.0,57,53.9
2017-02-02,2807.0,27,53.55
2017-02-03,3091.0,35,53.81
2017-02-04,3198.0,44,53.54333333333334
2017-02-05,1256.0,45,53.276666666666664
2017-02-06,2561.0,37,53.01
2017-02-07,2842.0,49,52.19
