store_nbr,family,n_days,mean_sales,std_sales,adf_pvalue_c,adf_pvalue_ct,d_c,d_ct,d,needs_review,seasonal_strength,n_outliers,pct_outliers
11,LADIESWEAR,1688,7.874703791469194,9.137598280869993,0.0025191805505912815,1.1204205662117163e-05,0.0,0.0,0.0,False,0.2561927777564075,32,1.9
11,LAWN AND GARDEN,1688,1.639218009478673,3.096050198768954,2.390206138589706e-12,0.0,0.0,0.0,0.0,False,0.09396217064577228,89,5.27
11,LINGERIE,1688,10.997926540284361,6.912688724928956,0.005968657294424737,0.003273748942725799,0.0,0.0,0.0,False,0.2608628886926445,41,2.43
11,"LIQUOR,WINE,BEER",1688,44.73726303317535,61.70199249604303,8.330554866264018e-10,2.0423465816641833e-09,0.0,0.0,0.0,False,0.24136667414064272,90,5.33
11,MAGAZINES,1688,1.478080568720379,2.478082822671222,0.02743565741649945,1.4683797474267722e-06,0.0,0.0,0.0,False,0.5258240356633064,123,7.29
11,MEATS,1688,620.4585288951422,152.70766967992188,4.129127964023696e-14,1.8278985732116576e-12,0.0,0.0,0.0,False,0.4786645973946002,46,2.73
11,PERSONAL CARE,1688,392.3421208530806,158.4451060002054,6.875783403974821e-05,9.906428447681795e-15,0.0,0.0,0.0,False,0.43576813268008663,54,3.2
11,PET SUPPLIES,1688,1.0118483412322274,1.518559950467096,0.16193911815023349,3.2807032838647984e-15,1.0,0.0,,True,0.23010892280382145,28,1.66
11,PLAYERS AND ELECTRONICS,1688,7.799763033175355,8.78117091277781,0.07186675972749228,4.971044186432499e-06,1.0,0.0,,True,0.2380054021424105,23,1.36
11,POULTRY,1688,512.5583342950237,226.6933599670066,0.0014371437648796601,0.005379377826843348,0.0,0.0,0.0,False,0.41012370353848304,36,2.13
11,PREPARED FOODS,1688,54.88751747274881,34.505028348118884,0.6624485320012504,0.01799813095231964,1.0,0.0,,True,0.29445087337300124,6,0.36
11,PRODUCE,1688,791.0365989336492,752.0640377417327,0.053939829492360473,8.0811722152453e-05,1.0,0.0,,True,0.4126467642142475,1,0.06
11,SCHOOL AND OFFICE SUPPLIES,1688,3.9549763033175354,10.20492687008879,2.3421501216593643e-07,4.51917891112851e-07,0.0,0.0,0.0,False,0.27758698364941403,128,7.58
11,SEAFOOD,1688,8.317239336492891,6.1847120315855,0.0020044789850235875,0.0018735340977742729,0.0,0.0,0.0,False,0.3733860040604834,32,1.9
12,AUTOMOTIVE,1688,4.758293838862559,3.3280332787695297,0.0003771824290257278,2.3008357489564336e-05,0.0,0.0,0.0,False,0.31706929828901553,21,1.24
12,BABY CARE,1688,0.1063388625592417,0.41329575518157236,0.010801994167599261,0.006316891622210183,0.0,0.0,0.0,False,1.0,133,7.88
12,BEAUTY,1688,0.9662322274881516,1.1796474102156405,1.8409763380281426e-18,3.2225031825970505e-16,0.0,0.0,0.0,False,0.19783314556854148,159,9.42
12,BEVERAGES,1688,1297.7831753554503,616.6153208024904,0.03579194825250256,0.0029441842108847787,0.0,0.0,0.0,False,0.42200320241063394,5,0.3
12,BOOKS,1688,0.0,0.0,,,,,,True,0.0,0,0.0
12,BREAD/BAKERY,1688,186.41943127962085,76.14200707654321,9.122046354177083e-05,0.0002375292922835415,0.0,0.0,0.0,False,0.33217952747838775,130,7.7
12,CELEBRATION,1688,6.14010663507109,8.343830705154604,0.054524690562597115,0.00018939150013929523,1.0,0.0,,True,0.16146317154272982,25,1.48
12,CLEANING,1688,772.4748222748815,299.4147731659376,1.4937773362201164e-05,3.4306661535164836e-05,0.0,0.0,0.0,False,0.17927728094059836,111,6.58
12,DAIRY,1688,335.54324644549763,154.40473751030135,0.07393090525514702,0.01883606767693604,1.0,0.0,,True,0.5160057063903684,7,0.41
12,DELI,1688,196.71534360189574,72.70127905783608,0.006146951148667235,0.0005957193214353274,0.0,0.0,0.0,False,0.3240441321080558,76,4.5
12,EGGS,1688,75.06872037914692,54.16792058854385,0.060454388653932364,0.19808343303686943,1.0,1.0,1.0,False,0.25652943089987656,79,4.68
12,FROZEN FOODS,1688,48.15049618838862,56.532746888857524,7.12138557579192e-08,2.464595039909423e-07,0.0,0.0,0.0,False,0.12705036859758423,79,4.68
12,GROCERY I,1688,2502.45221771327,832.65435370584,0.0005474007681196006,0.00028976067911603914,0.0,0.0,0.0,False,0.2678369114394168,101,5.98
12,GROCERY II,1688,6.376184834123222,6.784541803752068,1.4881496359116602e-07,1.990195960077446e-06,0.0,0.0,0.0,False,0.2407018924427411,76,4.5
12,HARDWARE,1688,0.9789691943127962,1.399573016096255,3.2075459349871857e-12,8.676494178521264e-11,0.0,0.0,0.0,False,0.1417447463861139,188,11.14
12,HOME AND KITCHEN I,1688,10.348045023696683,12.122272083542924,0.00529646235281098,4.2561664376739565e-05,0.0,0.0,0.0,False,0.23362602207083716,36,2.13
12,HOME AND KITCHEN II,1688,8.372630331753555,8.270046346938686,0.21351007461137506,9.614801647645154e-05,1.0,0.0,,True,0.25088402349779004,8,0.47
12,HOME APPLIANCES,1688,0.22126777251184834,0.5292883048419422,2.1818563075200014e-06,1.2277581530561444e-05,0.0,0.0,0.0,False,0.25860422535394434,299,17.71
12,HOME CARE,1688,112.77428909952607,98.79280079601386,0.009345532276232079,0.00012032408102363143,0.0,0.0,0.0,False,0.23109750337939183,2,0.12
12,LADIESWEAR,1688,1.2938388625592416,3.4488605305521025,0.0037520327223366555,0.015445837526895012,0.0,0.0,0.0,False,1.0,298,17.65
12,LAWN AND GARDEN,1688,0.009478672985781991,0.1945437433301209,0.0,0.0,0.0,0.0,0.0,False,1.0,5,0.3
12,LINGERIE,1688,6.4677132701421804,5.393001368995616,0.000702624098005956,3.433022264618061e-05,0.0,0.0,0.0,False,0.23077991804139408,59,3.5
12,"LIQUOR,WINE,BEER",1688,38.65521327014218,41.627364595649674,5.906564780084889e-10,1.0056260580440321e-08,0.0,0.0,0.0,False,0.5167539365997724,91,5.39
12,MAGAZINES,1688,0.7491113744075829,1.4713221187611052,0.03243258278481721,0.00016965727678326797,0.0,0.0,0.0,False,0.4659706256645114,167,9.89
12,MEATS,1688,146.53747527813982,284.44767590806975,0.0,0.0,0.0,0.0,0.0,False,0.9820133335678406,102,6.04
12,PERSONAL CARE,1688,155.83086492890996,71.85243663803121,0.0005001777042510023,1.8428486507230603e-05,0.0,0.0,0.0,False,0.2990998911873445,41,2.43
12,PET SUPPLIES,1688,0.5192535545023697,0.9529924353264162,0.2074790344248464,0.0003445530212172071,1.0,0.0,,True,0.38040654303391774,71,4.21
12,PLAYERS AND ELECTRONICS,1688,2.9552725118483414,3.647385652110972,0.00558099294629359,2.465188000313628e-07,0.0,0.0,0.0,False,0.19968660276787042,26,1.54
12,POULTRY,1688,178.42859040106634,103.80129066126229,0.016174580779094474,0.07856462493132531,0.0,1.0,,True,0.2715926021507825,17,1.01
12,PREPARED FOODS,1688,33.25414691943128,21.59008739499476,0.3195960109114947,0.21349196686370198,1.0,1.0,1.0,False,0.48226088240327847,28,1.66
12,PRODUCE,1688,203.48641367890994,172.98899403468135,0.03988759522031936,4.432799822176323e-05,0.0,0.0,0.0,False,0.30704634749360293,0,0.0
12,SCHOOL AND OFFICE SUPPLIES,1688,0.5438388625592417,2.978758620447768,2.567973725432904e-10,3.861301859870731e-09,0.0,0.0,0.0,False,0.975054747544973,205,12.14
12,SEAFOOD,1688,2.718898104265403,2.894598443389513,0.0738868425052734,0.038762834716164284,1.0,0.0,,True,0.22562268915288075,38,2.25
13,AUTOMOTIVE,1688,5.534656398104265,3.526949561206895,5.776570947754238e-07,3.7872093274202276e-07,0.0,0.0,0.0,False,0.3212239209333536,53,3.14
13,BABY CARE,1688,0.0,0.0,,,,,,True,0.0,0,0.0
13,BEAUTY,1688,1.28228672985782,1.4641012248796128,0.013311397853512688,0.018801944746215507,0.0,0.0,0.0,False,0.2553696300026499,24,1.42
13,BEVERAGES,1688,1292.6110781990521,573.278333251588,0.011743132947022917,0.00015892200146755585,0.0,0.0,0.0,False,0.4475331015998312,12,0.71
13,BOOKS,1688,0.0,0.0,,,,,,True,0.0,0,0.0
13,BREAD/BAKERY,1688,164.50651658767774,101.64507833245129,0.002031081290184371,0.0029656001102023573,0.0,0.0,0.0,False,0.1070125177535376,61,3.61
13,CELEBRATION,1688,4.113151658767772,6.840501790801297,0.0005843718683442261,6.449669239479112e-05,0.0,0.0,0.0,False,0.08955299342922585,56,3.32
13,CLEANING,1688,780.4179502369668,377.5605965694327,1.067963760274091e-06,6.026213861058081e-06,0.0,0.0,0.0,False,0.2302268936587103,76,4.5
13,DAIRY,1688,269.9721563981043,116.52757811768998,0.09488707540782654,0.23924501039100676,1.0,1.0,1.0,False,0.6548663014680229,23,1.36
13,DELI,1688,158.67417061611374,58.771930129067115,0.07932492344696557,0.1066405464863815,1.0,1.0,1.0,False,0.5023964414393722,46,2.73
13,EGGS,1688,52.26125592417062,40.99921049840178,0.0007545621126307871,0.003021397455817657,0.0,0.0,0.0,False,0.31026153334252227,87,5.15
13,FROZEN FOODS,1688,33.66324675918247,69.82457405683122,2.11812573163157e-17,8.175504475824611e-16,0.0,0.0,0.0,False,0.028395937439709362,75,4.44
13,GROCERY I,1688,2716.376945793839,908.1668430755836,0.00067560882695124,0.00042889755326787804,0.0,0.0,0.0,False,0.49113357870621455,61,3.61
13,GROCERY II,1688,7.349229857819905,7.945329608998138,2.399190899943397e-06,2.363785463674607e-05,0.0,0.0,0.0,False,0.2971081136714816,92,5.45
13,HARDWARE,1688,0.5358412322274881,1.7457852718595588,0.0,0.0,0.0,0.0,0.0,False,0.12518541646235803,59,3.5
13,HOME AND KITCHEN I,1688,10.725414691943127,16.13673383445155,3.054356129549515e-07,1.9588769699758755e-12,0.0,0.0,0.0,False,0.14165256616876565,61,3.61
13,HOME AND KITCHEN II,1688,8.085900473933648,10.411681359522799,0.00428104609836769,0.0006833989259868478,0.0,0.0,0.0,False,0.291533489031475,37,2.19
13,HOME APPLIANCES,1688,0.15462085308056872,0.42634351772634493,3.388555660049785e-07,0.0,0.0,0.0,0.0,False,0.3912828983582246,226,13.39
13,HOME CARE,1688,107.09686018957346,94.3513402556495,0.0037726328148281084,0.0001253222986775424,0.0,0.0,0.0,False,0.3860580769490949,0,0.0
13,LADIESWEAR,1688,2.716528436018957,3.9274397464310655,6.235798879542322e-06,1.4195942672813898e-05,0.0,0.0,0.0,False,0.22585206654661716,87,5.15
13,LAWN AND GARDEN,1688,0.012440758293838863,0.2293501864994235,0.0,0.0,0.0,0.0,0.0,False,1.0,9,0.53
13,LINGERIE,1688,3.0675355450236967,3.0889597226683803,0.0015731029130090866,0.001332336846772462,0.0,0.0,0.0,False,0.21941359263427007,36,2.13
13,"LIQUOR,WINE,BEER",1688,32.47541469194313,34.92558971102058,1.557330218622622e-08,3.0412188942224263e-09,0.0,0.0,0.0,False,0.42920824888145603,86,5.09
13,MAGAZINES,1688,0.4606042654028436,1.0191207502188098,0.03644726830245653,1.4725323374397088e-05,0.0,0.0,0.0,False,0.5137106468631557,71,4.21
13,MEATS,1688,153.19172404620852,47.36076229972924,9.326336113630102e-05,0.00041567336019135887,0.0,0.0,0.0,False,0.6084018821375294,26,1.54
13,PERSONAL CARE,1688,180.25651658767774,74.24000406058016,0.0014869342562618825,4.5420102941787434e-05,0.0,0.0,0.0,False,0.4880872121278683,44,2.61
13,PET SUPPLIES,1688,0.2408175355450237,0.5905588322274439,0.00988075554186842,0.0001580345916926284,0.0,0.0,0.0,False,0.5341960929711929,302,17.89
13,PLAYERS AND ELECTRONICS,1688,2.3901066350710902,3.5287257785099118,0.009760842226321299,1.314542259704301e-09,0.0,0.0,0.0,False,0.16510802880578213,19,1.13
13,POULTRY,1688,118.8434692014218,59.55582998513071,0.024208994817295,0.13286313340950895,0.0,1.0,,True,0.7283064687416377,85,5.04
13,PREPARED FOODS,1688,27.575236966824644,16.94226300058641,0.4170096744226304,0.7562754141633393,1.0,1.0,1.0,False,0.3874244950615623,49,2.9
13,PRODUCE,1688,118.82414556872038,103.4456522616538,0.02753741412030059,0.00031973809463074,0.0,0.0,0.0,False,0.33802382497227523,1,0.06
13,SCHOOL AND OFFICE SUPPLIES,1688,0.4203199052132701,2.461684213804661,7.543969288961885e-12,1.5085405840759845e-10,0.0,0.0,0.0,False,0.9999999696132271,156,9.24
13,SEAFOOD,1688,2.0210308056872037,2.4211334168460046,0.0009228133676439304,0.005837206033581228,0.0,0.0,0.0,False,0.3495876560099369,65,3.85
14,AUTOMOTIVE,1688,3.6279620853080567,3.3097241533539146,1.3453506305359134e-05,8.163246470113483e-14,0.0,0.0,0.0,False,0.2603018704736635,52,3.08
14,BABY CARE,1688,0.006516587677725118,0.11658120838249347,1.4673919096774174e-16,9.25283425355701e-15,0.0,0.0,0.0,False,1.0,8,0.47
14,BEAUTY,1688,1.2683649289099526,1.5633113304989081,0.0003722151647550164,0.0009312429974348955,0.0,0.0,0.0,False,0.3195376666758928,42,2.49
14,BEVERAGES,1688,964.1401066350711,515.7835747461697,0.024321644343021743,2.066474982404145e-05,0.0,0.0,0.0,False,0.48434631095880865,3,0.18
14,BOOKS,1688,0.0,0.0,,,,,,True,0.0,0,0.0
14,BREAD/BAKERY,1688,191.66913507109004,59.717500639215196,3.554427116940394e-06,1.7363146101597325e-05,0.0,0.0,0.0,False,0.4553248281664114,65,3.85
14,CELEBRATION,1688,4.68957345971564,6.165055186229374,0.023629753975871942,0.00044753455646504177,0.0,0.0,0.0,False,0.2295348214940206,65,3.85
14,CLEANING,1688,1092.9392772511849,506.7799615966918,4.535744385030371e-05,3.261001693078113e-05,0.0,0.0,0.0,False,0.4160078736100885,112,6.64
14,DAIRY,1688,352.0820497630332,157.5446481932591,0.047782308511609015,0.009444937875157867,0.0,0.0,0.0,False,0.6017398868675853,6,0.36
14,DELI,1688,220.63625592417063,94.71256601276126,0.15834447173136956,0.05905440102375421,1.0,1.0,1.0,False,0.43795964971440815,2,0.12
14,EGGS,1688,37.62648104265403,19.00908038558799,2.643668573547328e-06,2.7147163988926753e-05,0.0,0.0,0.0,False,0.30053289453613996,67,3.97
14,FROZEN FOODS,1688,62.417877484597156,151.62158465451887,2.1664452848571523e-15,8.006554027314743e-14,0.0,0.0,0.0,False,0.0622731224611236,108,6.4
14,GROCERY I,1688,2654.6897710308053,865.7488840197287,1.2658787423184006e-05,1.9033195284883583e-06,0.0,0.0,0.0,False,0.5331418312528137,96,5.69
14,GROCERY II,1688,6.127369668246446,6.81424792768742,4.0853070700647637e-10,8.212178543207855e-09,0.0,0.0,0.0,False,0.2945444525265214,84,4.98
14,HARDWARE,1688,0.33915876777251186,0.7198109502227671,1.2504384217072591e-17,1.0161369511810882e-17,0.0,0.0,0.0,False,0.2453869684107669,411,24.35
14,HOME AND KITCHEN I,1688,12.235189573459715,19.913001798522018,7.502604018738813e-07,4.523939653757179e-16,0.0,0.0,0.0,False,0.07802352969652893,55,3.26
14,HOME AND KITCHEN II,1688,12.410248815165877,11.197376500028971,0.3283533156496693,0.010075507234870867,1.0,0.0,,True,0.3159651702547327,4,0.24
14,HOME APPLIANCES,1688,0.19342417061611375,0.4664798419782406,2.312568852125075e-09,2.7751632367846668e-09,0.0,0.0,0.0,False,0.3950432183829041,282,16.71
14,HOME CARE,1688,153.98104265402844,136.6361670345298,0.003992397292619025,3.0880766374937146e-05,0.0,0.0,0.0,False,0.5182295942445609,0,0.0
14,LADIESWEAR,1688,0.9591232227488151,4.26244678323923,5.348812124038471e-07,5.071186005634723e-06,0.0,0.0,0.0,False,1.0,161,9.54
14,LAWN AND GARDEN,1688,0.0,0.0,,,,,,True,0.0,0,0.0
14,LINGERIE,1688,4.749407582938389,4.398765751310694,0.004716753929309553,0.008170735468998776,0.0,0.0,0.0,False,0.21780926192380234,58,3.44
14,"LIQUOR,WINE,BEER",1688,25.408767772511847,27.53696605022627,1.5626602383587675e-11,4.0199790317407783e-10,0.0,0.0,0.0,False,0.3451222627619599,85,5.04
14,MAGAZINES,1688,0.8018364928909952,1.3505282961285072,0.13477412316125414,7.1517787921764226e-06,1.0,0.0,,True,0.5202902483154457,187,11.08
14,MEATS,1688,300.8917998969194,127.95696435242668,0.0007084877396035458,0.00040582765211380603,0.0,0.0,0.0,False,0.6933267612052794,10,0.59
14,PERSONAL CARE,1688,274.9955568720379,109.59352261685522,2.4751937148732582e-05,1.1166886509216817e-05,0.0,0.0,0.0,False,0.5320668953361144,71,4.21
14,PET SUPPLIES,1688,0.44135071090047395,0.8249925797223904,0.06588409534038274,9.516474910991581e-05,1.0,0.0,,True,0.4206191603525573,56,3.32
14,PLAYERS AND ELECTRONICS,1688,2.999407582938389,3.535156600747651,0.08911768997214031,0.00017424241207802078,1.0,0.0,,True,0.24278237668974756,27,1.6
14,POULTRY,1688,95.09184643542653,57.46396300050608,0.006519905563777467,0.029452986992922123,0.0,0.0,0.0,False,0.6818410039547194,98,5.81
14,PREPARED FOODS,1688,60.66765402843602,31.24360803778436,0.5437196825796082,0.003710158192090231,1.0,0.0,,True,0.4186089417522987,1,0.06
14,PRODUCE,1688,229.17451691943128,200.91631710818558,0.013495084319825322,1.1470902893514749e-05,0.0,0.0,0.0,False,0.32927825891979046,2,0.12
14,SCHOOL AND OFFICE SUPPLIES,1688,0.3311611374407583,1.7332278538106363,3.507021440466648e-11,3.393991662301689e-10,0.0,0.0,0.0,False,0.9999735398572935,157,9.3
14,SEAFOOD,1688,4.3024289099526065,4.113343766595109,0.014696539222161218,0.06233335188038506,0.0,1.0,,True,0.3382508636947862,54,3.2
15,AUTOMOTIVE,1688,2.684834123222749,2.240680065698694,2.6535504409623276e-09,2.5665175174114908e-11,0.0,0.0,0.0,False,0.2516657560043797,25,1.48
15,BABY CARE,1688,0.9392772511848341,3.3139451287980486,2.7252268284544515e-12,8.009119216619833e-13,0.0,0.0,0.0,False,0.8527017171136605,215,12.74
15,BEAUTY,1688,1.929798578199052,1.7812218040724892,0.0004639879981256667,0.0029464861547639685,0.0,0.0,0.0,False,0.25977806301704864,30,1.78
15,BEVERAGES,1688,1237.2662914691944,529.0924287808638,0.17428382500337136,0.003093408436117704,1.0,0.0,,True,0.24405601855319814,1,0.06
15,BOOKS,1688,0.0,0.0,,,,,,True,0.0,0,0.0
15,BREAD/BAKERY,1688,152.76392180094786,40.413564286350905,1.5891386641376258e-05,0.00012369679959460335,0.0,0.0,0.0,False,0.38818619416291134,37,2.19
15,CELEBRATION,1688,3.0216232227488153,4.4417097238692005,0.008838596702025006,0.00520909980871094,0.0,0.0,0.0,False,0.1966798527952336,73,4.32
15,CLEANING,1688,873.1199644549763,276.0371007782196,3.456832202733522e-07,3.047244999613665e-09,0.0,0.0,0.0,False,0.16036510972895823,46,2.73
15,DAIRY,1688,302.65699052132703,109.72298983183038,0.1630668808024593,0.2665878140277096,1.0,1.0,1.0,False,0.46114143799812835,24,1.42
15,DELI,1688,271.1664691943128,69.44735150312142,0.03749500692121299,0.13084904125197738,0.0,1.0,,True,0.35851079280034337,35,2.07
15,EGGS,1688,78.60426540284361,43.68754683253424,0.0941569636897589,0.02547447246177368,1.0,0.0,,True,0.3119581293232724,42,2.49
15,FROZEN FOODS,1688,64.4941090035545,63.488841144528436,4.028760336048426e-08,2.7261478071150392e-08,0.0,0.0,0.0,False,0.20468974095944314,54,3.2
15,GROCERY I,1688,2720.6578045023693,691.8614555712185,5.30612961604593e-06,3.720976703585135e-08,0.0,0.0,0.0,False,0.21598299009411193,52,3.08
15,GROCERY II,1688,9.765402843601896,9.315760957039084,4.733487036864006e-13,2.216138971953829e-12,0.0,0.0,0.0,False,0.17085522364343253,89,5.27
15,HARDWARE,1688,0.917654028436019,1.1949939817634494,0.0,0.0,0.0,0.0,0.0,False,0.1613570232109246,144,8.53
15,HOME AND KITCHEN I,1688,29.49940758293839,87.41680268385839,7.658736630876887e-05,0.0005937213508230127,0.0,0.0,0.0,False,0.1296025009808326,152,9.0
15,HOME AND KITCHEN II,1688,10.449940758293838,10.251187852985607,0.10388348060929453,1.2064948570538035e-12,1.0,0.0,,True,0.14206398467506431,5,0.3
15,HOME APPLIANCES,1688,0.11581753554502369,0.3616202685324541,1.2156485393405833e-20,2.868408362873163e-19,0.0,0.0,0.0,False,0.3555034954930568,173,10.25
15,HOME CARE,1688,147.03465639810426,121.96712905778801,0.00543762412256703,3.1668241839541464e-05,0.0,0.0,0.0,False,0.2530092079758741,0,0.0
15,LADIESWEAR,1688,5.623518957345971,6.548188810859346,0.004549246472748943,0.00018961646282632453,0.0,0.0,0.0,False,0.2663001508258839,18,1.07
15,LAWN AND GARDEN,1688,0.008886255924170616,0.22951548946820846,0.0,0.0,0.0,0.0,0.0,False,0.9999999999991259,3,0.18
15,LINGERIE,1688,4.713862559241706,3.7271171516429398,1.7225831847869615e-08,2.7025504725548675e-07,0.0,0.0,0.0,False,0.22250934033766823,31,1.84
15,"LIQUOR,WINE,BEER",1688,24.87973933649289,24.824518530355515,1.598852094998138e-11,4.140506427368289e-10,0.0,0.0,0.0,False,0.43400767114997685,87,5.15
15,MAGAZINES,1688,0.7497037914691943,1.362226430804474,0.20664473437153824,0.0002455016430171161,1.0,0.0,,True,0.5193384409864257,174,10.31
15,MEATS,1688,125.71639843127963,29.78401769418545,1.6352345959580067e-05,3.4491617650940566e-07,0.0,0.0,0.0,False,0.42240181341579497,33,1.95
15,PERSONAL CARE,1688,181.46682464454977,51.63114494893039,0.00045611786283254215,1.33501050209658e-06,0.0,0.0,0.0,False,0.29365497893872894,34,2.01
15,PET SUPPLIES,1688,0.40017772511848343,0.8576618477577673,0.18641631550741317,0.020689974497164497,1.0,0.0,,True,0.40760756001213805,57,3.38
15,PLAYERS AND ELECTRONICS,1688,2.682760663507109,3.1834698586643375,0.029175257928871223,1.5818495430387443e-05,0.0,0.0,0.0,False,0.19949190425643681,14,0.83
15,POULTRY,1688,124.86396473933648,53.99997979996814,0.09092187637376542,0.31692612502110884,1.0,1.0,1.0,False,0.37519843651415075,17,1.01
15,PREPARED FOODS,1688,30.851895734597157,14.393291798778046,0.3418930662822006,0.000594651627132948,1.0,0.0,,True,0.33319177854863136,31,1.84
15,PRODUCE,1688,390.4609544609005,346.4339534361658,0.037742437333967246,0.00015097064045597726,0.0,0.0,0.0,False,0.6472184695358392,0,0.0
15,SCHOOL AND OFFICE SUPPLIES,1688,0.43009478672985785,2.6619173359216948,2.41262173653272e-09,3.495914376717783e-08,0.0,0.0,0.0,False,0.2703200757046459,97,5.75
15,SEAFOOD,1688,5.241409952606635,3.8934668916613164,0.00024786323544678394,0.0016917870016057964,0.0,0.0,0.0,False,0.26950760897130077,38,2.25
16,AUTOMOTIVE,1688,5.76095971563981,3.722303151276951,0.00015782253193546457,0.0008439550896244138,0.0,0.0,0.0,False,0.29038104107743967,34,2.01
16,BABY CARE,1688,0.09360189573459715,0.4140471384796486,2.6034454535817718e-05,8.019186171512973e-05,0.0,0.0,0.0,False,0.26466883608197456,105,6.22
16,BEAUTY,1688,0.8741113744075829,1.2109945520173797,1.7137739156507456e-08,2.238956029854705e-07,0.0,0.0,0.0,False,0.2556629763853866,178,10.55
16,BEVERAGES,1688,1085.3074644549763,575.8256976720943,0.0005980747532569708,2.2421608155504137e-05,0.0,0.0,0.0,False,0.5103770139165011,15,0.89
16,BOOKS,1688,0.0,0.0,,,,,,True,0.0,0,0.0
16,BREAD/BAKERY,1688,201.83116113744074,74.9922536245544,0.12106912234087919,0.019567365245500127,1.0,0.0,,True,0.7707751773918539,59,3.5
16,CELEBRATION,1688,3.616706161137441,4.964336885731083,0.0008754768375129373,3.8578552638254454e-06,0.0,0.0,0.0,False,0.20518170520434065,29,1.72
16,CLEANING,1688,1002.3376777251185,498.6982782672386,0.015248019404664949,0.05736421931613403,0.0,1.0,,True,0.2574960165525515,61,3.61
16,DAIRY,1688,244.79828199052133,102.69114946495522,0.19234962287468715,0.5865148168691734,1.0,1.0,1.0,False,0.7462765151711614,43,2.55
16,DELI,1688,214.03317535545023,75.19124063845014,0.11965619175213588,0.20485199532511028,1.0,1.0,1.0,False,0.7074705978708278,60,3.55
16,EGGS,1688,177.9318720379147,105.80168636534138,0.07395906798310102,0.1972794234264873,1.0,1.0,1.0,False,0.6584969106617857,67,3.97
16,FROZEN FOODS,1688,42.469318435130326,69.4777226762327,3.0570313298131794e-11,5.752417822237085e-10,0.0,0.0,0.0,False,0.11526374740099377,103,6.1
16,GROCERY I,1688,2560.040670319905,815.6701957311011,7.631187051675485e-06,1.5173141286373475e-06,0.0,0.0,0.0,False,0.5927630229870451,57,3.38
16,GROCERY II,1688,5.971563981042654,8.019135940955968,2.525986768656995e-12,3.029483937973626e-11,0.0,0.0,0.0,False,0.12425785098916631,54,3.2
16,HARDWARE,1688,0.5909360189573459,0.97137187531255,3.4532578238752687e-10,8.612044123825093e-14,0.0,0.0,0.0,False,0.178076767264308,83,4.92
16,HOME AND KITCHEN I,1688,12.606635071090047,12.912472791013448,0.00485103991964332,0.002059367707652743,0.0,0.0,0.0,False,0.2280387310947869,22,1.3
16,HOME AND KITCHEN II,1688,7.771623222748815,9.411529546932625,0.02541794824194052,0.0005032423195880495,0.0,0.0,0.0,False,0.09734723688073377,11,0.65
16,HOME APPLIANCES,1688,0.125,0.36933831155424796,2.8924670829168103e-09,1.1770666298367278e-09,0.0,0.0,0.0,False,0.3419972281114363,189,11.2
16,HOME CARE,1688,134.38181279620852,125.88589142372253,0.000627708861738165,9.844121670748409e-05,0.0,0.0,0.0,False,0.43027460946816753,9,0.53
16,LADIESWEAR,1688,0.0,0.0,,,,,,True,0.0,0,0.0
16,LAWN AND GARDEN,1688,0.015995260663507108,0.22389573315603922,4.568620663246817e-29,1.111675665365797e-22,0.0,0.0,0.0,False,1.0,11,0.65
16,LINGERIE,1688,3.9247630331753554,3.9227835181990334,0.003386735007595793,0.00014142271460120215,0.0,0.0,0.0,False,0.25164338994973645,42,2.49
16,"LIQUOR,WINE,BEER",1688,36.09478672985782,43.781157651857775,5.054837435933386e-08,6.646410133140246e-07,0.0,0.0,0.0,False,0.34563125706512465,110,6.52
16,MAGAZINES,1688,0.5832345971563981,1.0553882799790824,0.023652249489322826,4.470328577513923e-08,0.0,0.0,0.0,False,0.5224593573739408,116,6.87
16,MEATS,1688,76.36044757345971,26.72467454453698,0.15466743572442482,0.0015816366412315173,1.0,0.0,,True,0.5379932014187403,22,1.3
16,PERSONAL CARE,1688,197.1190758293839,78.31773234472266,0.0214143314390974,0.023615915354699504,0.0,0.0,0.0,False,0.5793497871760507,46,2.73
16,PET SUPPLIES,1688,0.2662914691943128,0.7557532680261992,0.14288145922518392,0.020082437735021896,1.0,0.0,,True,0.48697723633717505,272,16.11
16,PLAYERS AND ELECTRONICS,1688,1.9674170616113744,2.5816492454532383,0.0016494608511017246,5.1570975653804806e-05,0.0,0.0,0.0,False,0.2770812135043943,75,4.44
16,POULTRY,1688,94.25990212363743,34.74209681989141,0.04589697401432614,0.03541341415620933,0.0,0.0,0.0,False,0.4223500789973327,37,2.19
16,PREPARED FOODS,1688,41.77458530805687,14.291610691752734,7.538409125093648e-08,1.0208000888262754e-07,0.0,0.0,0.0,False,0.41310331792671073,42,2.49
16,PRODUCE,1688,372.8483095023697,338.99383726300147,0.00036131912518144667,1.6744365917128721e-06,0.0,0.0,0.0,False,0.6190310893213209,0,0.0
16,SCHOOL AND OFFICE SUPPLIES,1688,1.3904028436018958,7.54067117110728,0.0001245590867609302,0.0003860416638744592,0.0,0.0,0.0,False,0.25542584561820814,120,7.11
16,SEAFOOD,1688,2.774585308056872,2.895838408604091,0.007934772810803008,0.0035802056843119378,0.0,0.0,0.0,False,0.23233902195713996,83,4.92
